Date,Price US$,Daily %,Monthly %
2/2/2004,148.36,,
2/3/2004,148.35,,
2/4/2004,149.15,,
2/5/2004,147.54,,
2/9/2004,147.66,,
2/10/2004,148.78,,
2/11/2004,147.96,,
2/12/2004,148.7,,
2/13/2004,139.83,,
2/16/2004,150.29,,
2/17/2004,148.08,,
2/18/2004,148.09,,
2/19/2004,147.03,,
2/20/2004,147.79,,
2/25/2004,148.31,,
2/26/2004,148.68,,
2/27/2004,150.67,,
3/1/2004,150.97,,
3/2/2004,150.41,,
3/3/2004,151.99,,
3/4/2004,152.15,,
3/5/2004,151.99,,
3/8/2004,154.11,,
3/9/2004,151.86,,
3/10/2004,151.8,,
3/11/2004,151.01,,
3/12/2004,151.04,,
3/15/2004,151.67,,
3/16/2004,152.54,,
3/17/2004,152.68,,
3/18/2004,155.09,,
3/19/2004,156.53,,
3/22/2004,154.33,,
3/23/2004,155.87,,
3/24/2004,161.35,,
3/25/2004,164.02,,
3/26/2004,165.79,,
3/29/2004,166.55,,
3/30/2004,167.2,,
3/31/2004,170.31,,
4/1/2004,172.89,,
4/2/2004,173.08,,
4/5/2004,177.11,,
4/6/2004,176.53,,
4/7/2004,179.41,,
4/8/2004,176.9,,
4/12/2004,183.39,,
4/13/2004,185.02,,
4/14/2004,186.43,,
4/15/2004,184.44,,
4/16/2004,187.67,,
4/19/2004,187.07,,
4/20/2004,186.38,,
4/22/2004,186.13,,
4/23/2004,186.65,,
4/26/2004,187.73,,
4/27/2004,186.3,,
4/28/2004,186.5,,
4/29/2004,184.7,,
4/30/2004,187.59,,
5/3/2004,182.37,,
5/4/2004,183.35,,
5/5/2004,187.53,,
5/6/2004,179.79,,
5/7/2004,181.08,,
5/10/2004,177.03,,
5/11/2004,177.72,,
5/12/2004,177.82,,
5/13/2004,177.18,,
5/14/2004,180.88,,
5/17/2004,180.2,,
5/18/2004,178.98,,
5/19/2004,182.38,,
5/20/2004,176.78,,
5/21/2004,180.71,,
5/24/2004,182.96,,
5/25/2004,184.0,,
5/26/2004,183.17,,
5/27/2004,184.94,,
5/28/2004,188.67,,
5/31/2004,185.08,,
6/1/2004,183.15,,
6/2/2004,186.43,,
6/3/2004,183.74,,
6/4/2004,186.13,,
6/7/2004,185.49,,
6/8/2004,182.98,,
6/9/2004,184.58,,
6/11/2004,183.29,,
6/14/2004,183.73,,
6/15/2004,184.13,,
6/16/2004,184.6,,
6/17/2004,184.33,,
6/18/2004,181.45,,
6/21/2004,182.11,,
6/22/2004,181.4,,
6/23/2004,180.23,,
6/24/2004,180.56,,
6/25/2004,177.03,,
6/28/2004,173.42,,
6/29/2004,173.34,,
6/30/2004,174.98,,
7/1/2004,174.53,,
7/2/2004,175.65,,
7/5/2004,175.1,,
7/6/2004,173.33,,
7/7/2004,173.05,,
7/8/2004,170.07,,
7/9/2004,170.8,,
7/12/2004,171.17,,
7/13/2004,169.33,,
7/14/2004,169.29,,
7/15/2004,170.23,,
7/16/2004,168.3,,
7/19/2004,168.61,,
7/20/2004,167.87,,
7/21/2004,165.88,,
7/22/2004,164.12,,
7/23/2004,164.59,,
7/26/2004,163.55,,
7/27/2004,161.41,,
7/28/2004,160.36,,
7/29/2004,156.43,,
7/30/2004,157.61,,
8/2/2004,154.2,,
8/3/2004,154.7,,
8/4/2004,152.25,,
8/5/2004,151.31,,
8/6/2004,151.78,,
8/9/2004,152.68,,
8/10/2004,149.61,,
8/11/2004,149.01,,
8/12/2004,148.64,,
8/13/2004,148.39,,
8/16/2004,149.14,,
8/17/2004,149.47,,
8/18/2004,149.8,,
8/19/2004,147.82,,
8/20/2004,148.39,,
8/23/2004,147.44,,
8/24/2004,149.04,,
8/25/2004,148.1,,
8/26/2004,145.67,,
8/27/2004,146.96,,
8/30/2004,144.18,,
8/31/2004,146.32,,
9/1/2004,145.63,,
9/2/2004,143.28,,
9/3/2004,143.84,,
9/6/2004,143.65,,
9/8/2004,142.19,,
9/9/2004,141.32,,
9/10/2004,140.46,,
9/13/2004,139.45,,
9/14/2004,139.54,,
9/15/2004,137.61,,
9/16/2004,139.06,,
9/17/2004,139.09,,
9/20/2004,138.7,,
9/21/2004,138.25,,
9/22/2004,136.29,,
9/23/2004,136.19,,
9/24/2004,134.76,,
9/27/2004,135.78,,
9/28/2004,136.5,,
9/29/2004,136.97,,
9/30/2004,135.48,,
10/1/2004,135.38,,
10/4/2004,136.56,,
10/5/2004,135.91,,
10/6/2004,135.98,,
10/7/2004,134.9,,
10/8/2004,135.49,,
10/11/2004,136.31,,
10/13/2004,135.54,,
10/14/2004,134.18,,
10/15/2004,134.56,,
10/18/2004,134.91,,
10/19/2004,134.83,,
10/20/2004,134.69,,
10/21/2004,134.23,,
10/22/2004,136.19,,
10/25/2004,134.58,,
10/26/2004,134.09,,
10/27/2004,134.84,,
10/28/2004,132.7,,
10/29/2004,133.73,,
11/1/2004,134.36,,
11/3/2004,136.05,,
11/4/2004,135.65,,
11/5/2004,135.33,,
11/8/2004,132.58,,
11/9/2004,132.6,,
11/10/2004,132.58,,
11/11/2004,133.07,,
11/12/2004,133.99,,
11/16/2004,135.76,,
11/17/2004,135.12,,
11/18/2004,133.93,,
11/19/2004,133.61,,
11/22/2004,132.43,,
11/23/2004,131.66,,
11/24/2004,130.6,,
11/25/2004,131.04,,
11/26/2004,131.01,,
11/29/2004,131.5,,
11/30/2004,131.64,,
12/1/2004,132.47,,
12/2/2004,130.87,,
12/3/2004,133.33,,
12/6/2004,129.79,,
12/7/2004,128.03,,
12/8/2004,125.95,,
12/9/2004,127.53,,
12/10/2004,127.93,,
12/13/2004,127.23,,
12/14/2004,128.69,,
12/15/2004,129.3,,
12/16/2004,128.81,,
12/17/2004,127.99,,
12/20/2004,130.6,,
12/21/2004,130.52,,
12/22/2004,129.5,,
12/23/2004,131.3,,
12/27/2004,130.62,,
12/28/2004,131.56,,
12/29/2004,132.41,,
12/30/2004,132.66,,
1/3/2005,130.89,,
1/4/2005,129.56,,
1/5/2005,130.04,,
1/6/2005,129.21,,
1/7/2005,128.82,,
1/10/2005,129.86,,
1/11/2005,128.47,,
1/12/2005,129.58,,
1/13/2005,130.22,,
1/14/2005,130.56,,
1/17/2005,129.59,,
1/18/2005,129.8,,
1/19/2005,129.19,,
1/20/2005,129.22,,
1/21/2005,129.13,,
1/24/2005,130.44,,
1/25/2005,130.39,,
1/26/2005,130.34,,
1/27/2005,130.68,,
1/28/2005,130.26,,
1/31/2005,132.57,,
2/1/2005,132.15,,
2/2/2005,131.39,,
2/3/2005,131.84,,
2/4/2005,131.87,,
2/9/2005,132.28,,
2/10/2005,131.73,,
2/11/2005,130.19,,
2/14/2005,132.56,,
2/15/2005,131.72,,
2/16/2005,130.78,,
2/17/2005,131.93,,
2/18/2005,132.56,,
2/21/2005,131.96,,
2/22/2005,131.06,,
2/23/2005,131.87,,
2/24/2005,129.72,,
2/25/2005,130.84,,
2/28/2005,133.06,,
3/1/2005,133.82,,
3/2/2005,132.99,,
3/3/2005,133.69,,
3/4/2005,138.91,,
3/7/2005,139.42,,
3/8/2005,141.66,,
3/9/2005,141.59,,
3/10/2005,144.76,,
3/11/2005,147.6,,
3/14/2005,146.31,,
3/15/2005,146.85,,
3/16/2005,149.2,,
3/17/2005,151.52,,
3/18/2005,153.78,,
3/21/2005,156.93,,
3/22/2005,163.86,,
3/23/2005,161.21,,
3/24/2005,161.36,,
3/28/2005,165.26,,
3/29/2005,166.45,,
3/30/2005,167.87,,
3/31/2005,168.53,,
4/1/2005,168.56,,
4/4/2005,170.1,,
4/5/2005,171.36,,
4/6/2005,172.66,,
4/7/2005,173.4,,
4/8/2005,174.01,,
4/11/2005,172.37,,
4/12/2005,174.16,,
4/13/2005,174.55,,
4/14/2005,173.0,,
4/15/2005,171.26,,
4/18/2005,170.61,,
4/19/2005,172.24,,
4/20/2005,172.23,,
4/22/2005,173.43,,
4/25/2005,176.51,,
4/26/2005,174.21,,
4/27/2005,173.42,,
4/28/2005,170.75,,
4/29/2005,172.9,,
5/2/2005,172.84,,
5/3/2005,172.89,,
5/4/2005,175.05,,
5/5/2005,174.5,,
5/6/2005,172.06,,
5/9/2005,174.31,,
5/10/2005,171.34,,
5/11/2005,172.56,,
5/12/2005,172.17,,
5/13/2005,167.93,,
5/16/2005,166.65,,
5/17/2005,165.48,,
5/18/2005,165.92,,
5/19/2005,166.22,,
5/20/2005,166.0,,
5/23/2005,166.32,,
5/24/2005,164.08,,
5/25/2005,164.42,,
5/27/2005,166.81,,
5/30/2005,166.19,,
5/31/2005,160.6,,
6/1/2005,157.5,,
6/2/2005,161.11,,
6/3/2005,160.13,,
6/6/2005,158.36,,
6/7/2005,157.12,,
6/8/2005,157.21,,
6/9/2005,154.21,,
6/10/2005,155.78,,
6/13/2005,157.02,,
6/14/2005,157.84,,
6/15/2005,156.38,,
6/16/2005,159.51,,
6/17/2005,159.73,,
6/20/2005,160.18,,
6/21/2005,161.26,,
6/22/2005,160.45,,
6/23/2005,157.57,,
6/24/2005,160.39,,
6/27/2005,158.96,,
6/28/2005,158.77,,
6/29/2005,160.22,,
6/30/2005,161.25,,
7/1/2005,159.5,,
7/4/2005,158.59,,
7/5/2005,156.94,,
7/6/2005,156.11,,
7/7/2005,155.98,,
7/8/2005,157.49,,
7/11/2005,160.31,,
7/12/2005,159.26,,
7/13/2005,158.04,,
7/14/2005,158.81,,
7/15/2005,158.98,,
7/18/2005,159.36,,
7/19/2005,159.03,,
7/20/2005,158.16,,
7/21/2005,157.06,,
7/22/2005,154.46,,
7/25/2005,150.67,,
7/26/2005,151.52,,
7/27/2005,152.04,,
7/28/2005,154.64,,
7/29/2005,155.7,,
8/1/2005,155.61,,
8/2/2005,158.85,,
8/3/2005,160.34,,
8/4/2005,161.24,,
8/5/2005,160.27,,
8/8/2005,158.71,,
8/9/2005,161.07,,
8/10/2005,162.03,,
8/11/2005,157.83,,
8/12/2005,155.0,,
8/15/2005,157.63,,
8/16/2005,155.27,,
8/17/2005,155.4,,
8/18/2005,152.41,,
8/19/2005,147.79,,
8/22/2005,151.11,,
8/23/2005,149.01,,
8/24/2005,147.03,,
8/25/2005,149.41,,
8/26/2005,147.49,,
8/29/2005,148.04,,
8/30/2005,147.99,,
8/31/2005,147.87,,
9/1/2005,145.13,,
9/2/2005,147.42,,
9/5/2005,145.88,,
9/6/2005,147.42,,
9/8/2005,147.26,,
9/9/2005,147.89,,
9/12/2005,146.63,,
9/13/2005,144.85,,
9/14/2005,143.63,,
9/15/2005,146.1,,
9/16/2005,146.22,,
9/19/2005,146.26,,
9/20/2005,144.78,,
9/21/2005,145.61,,
9/22/2005,145.52,,
9/23/2005,145.81,,
9/26/2005,146.19,,
9/27/2005,145.24,,
9/28/2005,146.4,,
9/29/2005,145.69,,
9/30/2005,145.6,,
10/3/2005,144.96,,
10/4/2005,143.19,,
10/5/2005,141.69,,
10/6/2005,140.19,,
10/7/2005,144.02,,
10/10/2005,143.57,,
10/11/2005,144.41,,
10/13/2005,142.61,,
10/14/2005,142.7,,
10/17/2005,141.99,,
10/18/2005,142.56,,
10/19/2005,142.18,,
10/20/2005,142.78,,
10/21/2005,141.98,,
10/24/2005,142.45,,
10/25/2005,142.83,,
10/26/2005,140.96,,
10/27/2005,141.6,,
10/28/2005,142.61,,
10/31/2005,142.87,,
11/1/2005,145.14,,
11/3/2005,147.47,,
11/4/2005,148.05,,
11/7/2005,149.13,,
11/8/2005,149.13,,
11/9/2005,150.64,,
11/10/2005,151.07,,
11/11/2005,152.04,,
11/14/2005,148.86,,
11/16/2005,149.07,,
11/17/2005,150.71,,
11/18/2005,148.05,,
11/21/2005,150.31,,
11/22/2005,148.99,,
11/23/2005,150.95,,
11/24/2005,149.84,,
11/25/2005,151.26,,
11/28/2005,153.62,,
11/29/2005,153.05,,
11/30/2005,152.0,,
12/1/2005,151.75,,
12/2/2005,154.05,,
12/5/2005,157.23,,
12/6/2005,158.58,,
12/7/2005,158.88,,
12/8/2005,155.51,,
12/9/2005,153.31,,
12/12/2005,154.18,,
12/13/2005,153.87,,
12/14/2005,155.85,,
12/15/2005,154.18,,
12/16/2005,151.45,,
12/19/2005,150.63,,
12/20/2005,150.73,,
12/21/2005,153.81,,
12/22/2005,152.89,,
12/23/2005,153.63,,
12/26/2005,149.72,,
12/27/2005,150.17,,
12/28/2005,148.83,,
12/29/2005,152.72,,
1/2/2006,152.85,,
1/3/2006,144.91,,
1/4/2006,153.87,,
1/5/2006,149.29,,
1/6/2006,158.21,,
1/9/2006,162.8,,
1/10/2006,158.4,,
1/11/2006,154.92,,
1/12/2006,156.83,,
1/13/2006,157.57,,
1/16/2006,157.52,,
1/17/2006,155.03,,
1/18/2006,154.92,,
1/19/2006,155.32,,
1/20/2006,157.39,,
1/23/2006,158.35,,
1/24/2006,160.16,,
1/25/2006,160.01,,
1/26/2006,160.54,,
1/27/2006,162.31,,
1/30/2006,162.3,,
1/31/2006,162.03,,
2/1/2006,158.57,,
2/2/2006,159.58,,
2/3/2006,160.11,,
2/6/2006,163.41,,
2/7/2006,162.24,,
2/8/2006,162.25,,
2/9/2006,161.89,,
2/10/2006,163.77,,
2/13/2006,165.39,,
2/14/2006,165.08,,
2/15/2006,164.28,,
2/16/2006,167.02,,
2/17/2006,165.78,,
2/20/2006,166.72,,
2/21/2006,162.39,,
2/22/2006,164.57,,
2/23/2006,163.22,,
2/24/2006,163.74,,
3/1/2006,166.02,,
3/2/2006,167.32,,
3/3/2006,166.86,,
3/6/2006,164.07,,
3/7/2006,161.72,,
3/8/2006,159.82,,
3/9/2006,162.21,,
3/10/2006,163.73,,
3/13/2006,165.51,,
3/14/2006,164.39,,
3/15/2006,164.11,,
3/16/2006,166.32,,
3/17/2006,165.69,,
3/20/2006,163.85,,
3/21/2006,160.59,,
3/22/2006,161.19,,
3/23/2006,156.0,,
3/24/2006,155.56,,
3/27/2006,154.97,,
3/28/2006,153.2,,
3/29/2006,151.96,,
3/30/2006,153.86,,
3/31/2006,155.2,,
4/3/2006,158.33,,
4/4/2006,160.24,,
4/5/2006,159.23,,
4/6/2006,159.24,,
4/7/2006,156.94,,
4/10/2006,157.19,,
4/11/2006,158.53,,
4/12/2006,159.26,,
4/13/2006,159.16,,
4/17/2006,159.57,,
4/18/2006,160.51,,
4/19/2006,160.97,,
4/20/2006,160.3,,
4/24/2006,160.33,,
4/25/2006,159.69,,
4/26/2006,161.78,,
4/27/2006,162.0,,
4/28/2006,162.86,,
5/2/2006,162.86,,
5/3/2006,162.46,,
5/4/2006,162.05,,
5/5/2006,163.12,,
5/8/2006,161.94,,
5/9/2006,162.99,,
5/10/2006,163.42,,
5/11/2006,162.3,,
5/12/2006,159.54,,
5/15/2006,157.94,,
5/16/2006,160.74,,
5/17/2006,155.47,,
5/18/2006,157.79,,
5/19/2006,157.4,,
5/22/2006,150.36,,
5/23/2006,150.79,,
5/24/2006,145.57,,
5/25/2006,153.13,,
5/26/2006,152.68,,
5/29/2006,150.96,,
5/30/2006,151.06,,
5/31/2006,151.43,,
6/1/2006,155.06,,
6/2/2006,155.66,,
6/5/2006,158.37,,
6/6/2006,158.92,,
6/7/2006,160.21,,
6/8/2006,157.86,,
6/9/2006,157.36,,
6/12/2006,157.91,,
6/13/2006,160.83,,
6/14/2006,160.91,,
6/16/2006,163.98,,
6/19/2006,163.62,,
6/20/2006,164.19,,
6/21/2006,167.25,,
6/22/2006,166.96,,
6/23/2006,168.43,,
6/26/2006,167.59,,
6/27/2006,166.48,,
6/28/2006,167.36,,
6/29/2006,171.68,,
6/30/2006,171.57,,
7/3/2006,172.38,,
7/4/2006,174.33,,
7/5/2006,172.27,,
7/6/2006,174.85,,
7/7/2006,174.27,,
7/10/2006,174.46,,
7/11/2006,174.05,,
7/12/2006,174.41,,
7/13/2006,172.12,,
7/14/2006,170.99,,
7/17/2006,172.14,,
7/18/2006,172.32,,
7/19/2006,172.26,,
7/20/2006,173.2,,
7/21/2006,172.21,,
7/24/2006,172.79,,
7/25/2006,173.0,,
7/26/2006,174.59,,
7/27/2006,174.64,,
7/28/2006,174.54,,
7/31/2006,176.47,,
8/1/2006,174.85,,
8/2/2006,176.58,,
8/3/2006,177.1,,
8/4/2006,176.95,,
8/7/2006,177.62,,
8/8/2006,179.62,,
8/9/2006,181.39,,
8/10/2006,182.28,,
8/11/2006,182.31,,
8/14/2006,181.8,,
8/15/2006,184.49,,
8/16/2006,184.15,,
8/17/2006,184.58,,
8/18/2006,184.27,,
8/21/2006,183.47,,
8/22/2006,182.41,,
8/23/2006,181.86,,
8/24/2006,183.38,,
8/25/2006,182.05,,
8/28/2006,181.92,,
8/29/2006,186.55,,
8/30/2006,182.88,,
8/31/2006,184.73,,
9/1/2006,184.08,,
9/4/2006,187.06,,
9/5/2006,185.52,,
9/6/2006,183.49,,
9/8/2006,184.0,,
9/11/2006,183.0,,
9/12/2006,184.11,,
9/13/2006,187.88,,
9/14/2006,186.75,,
9/15/2006,189.65,,
9/18/2006,188.88,,
9/19/2006,190.74,,
9/20/2006,188.61,,
9/21/2006,188.35,,
9/22/2006,190.54,,
9/25/2006,192.67,,
9/26/2006,195.86,,
9/27/2006,196.7,,
9/28/2006,200.36,,
9/29/2006,201.45,,
10/2/2006,205.88,,
10/3/2006,205.27,,
10/4/2006,210.53,,
10/5/2006,212.68,,
10/6/2006,219.46,,
10/9/2006,225.82,,
10/10/2006,224.11,,
10/11/2006,228.3,,
10/13/2006,226.17,,
10/16/2006,210.25,,
10/17/2006,234.67,,
10/18/2006,235.45,,
10/19/2006,240.22,,
10/20/2006,242.71,,
10/23/2006,243.36,,
10/24/2006,245.01,,
10/25/2006,243.41,,
10/26/2006,246.05,,
10/27/2006,246.02,,
10/30/2006,244.04,,
10/31/2006,245.02,,
11/1/2006,245.49,,
11/3/2006,245.49,,
11/6/2006,245.31,,
11/7/2006,245.09,,
11/8/2006,242.36,,
11/9/2006,242.46,,
11/10/2006,239.73,,
11/13/2006,236.83,,
11/14/2006,237.24,,
11/16/2006,237.43,,
11/17/2006,236.26,,
11/20/2006,236.46,,
